datetime,NO2_BRINGELLY,NO2_CAMDEN,NO2_CAMPBELLTOWN_WEST,NO2_LIVERPOOL,OZONE_BRINGELLY,OZONE_CAMDEN,OZONE_CAMPBELLTOWN WEST,OZONE_LIVERPOOL,OZONE_CAMPBELLTOWN,OZONE_ABERDEEN,OZONE_BULGA,OZONE_CAMBERWELL,OZONE_JERRYS PLAINS,OZONE_MAISON DIEU,OZONE_MERRIWA,OZONE_MOUNT THORLEY,OZONE_MUSWELLBROOK,OZONE_MUSWELLBROOK NW,OZONE_SINGLETON,OZONE_SINGLETON NW,OZONE_SINGLETON SOUTH,OZONE_WARKWORTH,OZONE_WYBONG,OZONE_BERESFIELD,OZONE_CARRINGTON,OZONE_MAYFIELD,OZONE_NEWCASTLE,OZONE_STOCKTON,OZONE_WALLSEND,OZONE_MORISSET,OZONE_WYONG,OZONE_ALBION PARK,OZONE_ALBION PARK RAIL,OZONE_ALBION PARK SOUTH,OZONE_KEMBLA GRANGE,OZONE_WARRAWONG,OZONE_WOLLONGONG,OZONE_BRADFIELD HIGHWAY,OZONE_ALBURY,OZONE_ARMIDALE,OZONE_BATHURST,OZONE_COFFS HARBOUR,OZONE_GOULBURN,OZONE_GUNNEDAH,OZONE_NARRABRI,OZONE_ORANGE,OZONE_PORT MACQUARIE,OZONE_TAMWORTH,OZONE_WAGGA WAGGA,OZONE_WAGGA WAGGA NORTH,OZONE_BARGO,OZONE_BLACKTOWN ,OZONE_CHULLORA,OZONE_COOK AND PHILLIP,OZONE_EARLWOOD,OZONE_LIDCOMBE,OZONE_LIDCOMBE (FORMER),OZONE_LINDFIELD,OZONE_LIVERPOOL,OZONE_MACARTHUR,OZONE_MACQUARIE PARK,OZONE_OAKDALE,OZONE_PARRAMATTA NORTH ,OZONE_PENRITH,OZONE_PROSPECT,OZONE_RANDWICK,OZONE_RICHMOND,OZONE_ROUSE HILL,OZONE_ROZELLE,OZONE_ST MARYS,OZONE_SYDNEY,OZONE_VINEYARD,OZONE_WOOLOOWARE,OZONE_ARMIDALE,OZONE_BOURKE,OZONE_BROKEN HILL,OZONE_BURONGA,OZONE_COBAR,OZONE_CONDOBOLIN,OZONE_COOMA,OZONE_COOMBAH,OZONE_COWRA,OZONE_DENILIQUIN,OZONE_DUBBO,OZONE_EUSTON,OZONE_GRAFTON,OZONE_GRIFFITH,OZONE_GUNNEDAH,OZONE_GUNNEDAH SOUTH EAST,OZONE_HAY,OZONE_HILLSTON,OZONE_IVANHOE,OZONE_JUNEE,OZONE_KYALITE,OZONE_LAKE VICTORIA,OZONE_LAMEROO,OZONE_LISMORE,OZONE_LODDON PLAINS,OZONE_MERIMBULA,OZONE_MOOLAWATANA,OZONE_MOREE,OZONE_NARRANDERA,OZONE_PARKES,OZONE_POONCARIE,OZONE_RAND,OZONE_TEMORA,OZONE_TIBOOBURRA,OZONE_WAGGA WAGGA NORTH,OZONE_WALGETT,OZONE_WALPEUP,OZONE_WERRIMULL,OZONE_WEST WYALONG,OZONE_WHITE CLIFFS,OZONE_WYCHEPROOF,OZONE_CAMMERAY,OZONE_CATARACT RFS,OZONE_KATOOMBA,OZONE_KURRAJONG HEIGHTS,OZONE_LIVERPOOL SWAQS,OZONE_PORT KEMBLA,OZONE_PORT KEMBLA STEELWORKS,OZONE_WENTWORTH FALLS,OZONE_KURRI KURRI,OZONE_BOWRAL,OZONE_BATEMANS BAY,OZONE_COFFS HARBOUR,OZONE_COFFS HARBOUR,OZONE_COOMA,OZONE_GRAFTON,OZONE_LISMORE,OZONE_MERIMBULA,OZONE_PORT MACQUARIE,OZONE_TAREE,OZONE_ULLADULLA,PM25_CAMDEN,PM25_LIVERPOOL,PM25_BRINGELLY,WDR_BRINGELLY,WDR_CAMDEN,WDR_CAMPBELLTOWN_WEST,WDR_LIVERPOOL,WSP_BRINGELLY,WSP_CAMDEN,WSP_CAMPBELLTOWN_WEST,WSP_LIVERPOOL,hour,season_number,forecast_hours
2019-01-02 03:00:00+10:00,,,,,1.782364368,1.987801194,1.453393579,1.501056552,0.4943,0.4943,0.2886,0,0.3619,0.1339,0.8518,1.1513,0.1811,0.5028,2.7321,0.8228,1.2157,1.0196,2.2856,2.7046,1.8494,3.4867,4.6753,0.5807,1.0338,0.5929,0.4523,1.1912,1.8306,3.0795,0.7515,5.0397,0.9251,0.3523,0.38,1.3284,1.8798,0.5096,1.9823,1.7529,0.3977,1.3872,5.9963,0.8469,3.1615,0.457,1.5546,0.4774,2.2389,0,2.0884,0.5182,1.5212,0,0,3.9186,0.0635,0.1869,1.9542,0,0.8845,1.6221,2.6178,3.9976,0.5513,0,1.4256,0.4884,3.9766,0,3.1792,1.4433,1.3393,3.6768,0.2857,0.5919,0.6987,0,1.4726,0.0163,0.2456,0.4539,4.9863,0,0.7565,0.7542,2.8042,0.1369,0.6718,0,0,0.9372,0,1.2386,3.2904,0.8018,0,4.6185,0.3666,1.7105,1.9047,0.6386,0.0702,2.9031,0,0.9599,0,1.6209,0.981,0.8649,4.7817,0,1.2673,1.7149,2.5467,4.8787,2.7069,1.3245,0.5412,0,3.3021,1.2313,0.9042,0.7065,0,0.7552,0.3859,3.1459,0.669,0.827,0,5.251,0,,,,,,,,,,,17
2019-01-02 04:00:00+10:00,,,,,1.813787222,1.964722991,1.401027441,1.53444159,3.3685,3.3685,0,0.6426,0.2866,2.8246,0,0.2649,0.1395,0,2.0515,0.2396,3.6728,0.4657,2.3842,1.3502,0.2713,0,3.8665,3.4815,0,0.7938,0.978,2.2568,1.41,0.64,1.2772,0,2.4085,0.0931,0,0,2.0812,0,0,5.9244,0,0,0.0656,3.7237,0.8648,0.9698,0.0944,2.0153,3.1463,0,0.2035,1.5401,1.6105,2.1703,0.9964,1.7678,1.493,2.3124,0.3211,0.2813,0.2853,3.6001,0.0044,0.1554,0,2.8314,0.886,0.035,4.4072,3.9597,0.206,3.2402,2.8578,0.772,2.259,2.3557,0.8295,1.4395,1.0788,2.9283,1.1737,0.0948,2.4561,0.8432,1.543,2.5177,1.6196,1.1478,0,3.3665,0.1241,0.8403,2.8094,5.5718,0.775,0,1.5022,0,2.0955,4.4908,2.2755,0,1.4164,0.0344,0.1293,5.9319,1.2746,3.6489,1.7133,1.9792,1.1649,0,4.0833,0.4475,0.3072,1.2097,3.6957,2.3936,3.6485,3.7128,0.6618,0.1193,1.5955,1.7178,0.6359,0.7607,1.8853,1.7753,0.0705,1.1141,5,2.3941,1.005,,,,,,,,,,,18
2019-01-02 05:00:00+10:00,,,,,1.848555684,2.025084019,1.496510744,1.623313665,1.9394,1.9394,1.0017,0.1643,0,0.914,0,0.8741,0.2385,0.5195,0.1652,0.1835,0.9867,0,2.1145,0,2.4654,1.6769,1.126,0.9478,3.205,0.0327,3.9318,0,0.613,0.742,0,2.2386,0,2.199,0.7703,1.0799,1.2019,0.8599,1.2643,0.6236,1.5749,0,0,1.0036,0.3391,1.8983,0,0.5825,0.1471,3.5316,0.3461,0.1513,1.864,1.7858,0,2.139,0.7299,1.5817,0.6986,0.8461,0.3433,2.9927,0.7739,4.3841,0.5213,4.267,0.593,1.2685,1.115,1.5596,0.9112,0.5226,1.4461,1.3085,0.2731,1.3584,0.8791,1.6699,3.7189,1.6199,3.2867,0.6819,0,1.4785,2.1982,2.6893,2.4876,0.9203,1.4125,0,2.6649,0.6441,0,1.4615,0.6416,2.6022,0,0,0.5526,0.4868,1.4714,0.0303,0.9203,0.3103,0.276,0.6193,2.6667,0.194,2.4843,0,0.8903,0.8314,0,0,0.9058,0.4381,0,0,2.8179,0,0,1.7688,1.0372,3.8022,0.5905,0.4084,0,0.9588,0.672,0.5427,4.8626,3.3979,0.3179,,,,,,,,,,,19
2019-01-02 06:00:00+10:00,,,,,1.781430006,2.015737772,1.419886708,1.501840115,0.3381,0.3381,4.298,0.2532,0.8835,3.1073,1.5359,1.368,0.942,1.4752,2.978,0,2.3737,0.6262,2.9031,0,0.74,1.7496,0,2.6799,5.1469,0.3436,0.9117,3.7388,3.8446,1.5961,3.574,2.2412,0.7673,1.3837,4.1294,1.6605,0.4191,1.6903,2.6642,1.6834,0.894,2.1719,2.6688,1.5955,0.1425,0,3.8007,0.5387,0.3337,3.0873,1.8404,3.0529,2.2375,2.8631,2.3933,1.0205,1.6628,0.8494,0.721,0.9839,5.8795,0,0.3183,0.2412,2.2731,0.0305,0.5727,4.3385,1.1659,0.365,1.822,0,1.0071,0.1905,3.4455,0.841,0.5186,0.911,0.0088,2.9768,3.6025,0.9914,0.411,4.9096,0.0002,0.0534,2.4352,0.3142,2.1715,1.3306,0.8367,0,0.3679,1.4987,2.8016,0.9118,1.4668,0.9195,1.8491,0.9792,3.6188,0.6961,1.2469,0,2.0317,3.9494,0.2053,0.6349,2.5777,3.0639,0.9421,0,0.325,4.572,0,2.8675,0.8872,1.2921,0.3343,1.4489,1.477,0.6362,4.7825,0.6116,0.1245,1.2444,0,4.6297,0.3301,3.6678,1.0097,0.7706,2.0053,,,,,,,,,,,20
2019-01-02 07:00:00+10:00,,,,,1.766498923,2.011800051,1.434188247,1.523944139,2.7458,2.7458,0,0,0.5944,3.6041,0,2.2201,0,0.6007,0.0409,0,0.8707,0,2.3512,3.5934,1.2607,0,1.5041,4.8466,0.6691,0.1709,2.2044,1.5529,0.3629,0.1191,1.0438,1.9966,2.14,2.0193,4.4353,0.901,0.2064,1.4312,0.0887,2.5869,1.9507,3.6729,2.4174,1.6143,1.8758,5.046,1.5678,0.5195,0,1.2272,2.7453,0.7624,3.4086,0.2596,0.4345,1.4,0.4103,0.485,0.6922,0,0.0596,0.1575,0.4934,2.6851,0.3671,3.9024,2.5269,3.6354,0.2645,0.4985,1.7354,5.2028,5.1935,0,1.5557,2.7962,0,1.1605,1.1485,0.472,4.6141,1.9976,0.6344,3.5993,1.9756,0.8134,0.1929,1.9933,0,0.6988,1.4732,0.0373,2.0942,0.6132,0,3.9785,1.9135,2.0631,1.5091,1.022,0,2.8801,1.9597,0.1086,2.2076,0.5814,3.457,1.7226,0.6601,2.1619,0,0.234,4.2911,4.1274,0,2.8798,1.2874,2.7123,0.0276,1.0069,0.3407,0,1.3253,2.7939,0.8956,0.7784,1.5817,0,0.7868,4.0888,2.925,0,0.9702,,,,,,,,,,,21
2019-01-02 08:00:00+10:00,,,,,1.81345892,2.029412985,1.42323792,1.556626201,3.4928,3.4928,3.6191,0.7022,2.3208,1.8464,0,1.8921,0.1621,0.8188,3.5047,0,2.2677,0,1.0919,1.6,0,1.1923,4.3063,1.1765,0.3728,0.0818,1.652,2.75,0,0.3567,0,0,4.5762,2.9796,0.8418,0.0767,1.7518,3.5414,2.176,1.7135,0,3.6614,0,2.0032,0,4.4417,0,1.0988,0.3002,0.8827,0.6837,0.9077,0.2895,1.5447,1.8924,0.8758,1.4976,1.253,0.9531,4.92,0.6399,0,0.94,0.7865,2.8646,0.6419,1.0397,5.7619,2.638,4.6702,0.234,0,0.9513,0.4422,0.9089,1.7666,0,5.5664,3.8946,0,1.6333,1.7654,0,0,4.9294,0.5413,2.2953,0.7295,4.2147,0.6379,1.1935,5.8966,0,0.8049,1.1241,1.3326,4.7195,0.6322,1.2856,0.8384,0.0743,0.5777,2.8587,0.5206,2.3532,0,0,5.9292,1.8957,0,1.9127,2.4872,0.9219,1.6218,2.9819,0.033,0,0.5192,1.5308,1.771,2.8671,1.4629,1.4574,0.1311,3.9653,3.4181,0,1.4283,0,2.5834,0.3721,2.4304,2.6897,,,,,,,,,,,22
2019-01-02 09:00:00+10:00,,,,,1.752164841,1.931109667,1.404334068,1.497889161,4.5045,4.5045,0.8331,1.9978,0,0.3043,0,0.5428,0.1396,0.7002,0.9178,0.9399,0.0201,0.0322,0.7226,0,2.699,1.465,0,1.2126,0.5918,1.4753,3.8952,0,0.7499,3.4057,1.9208,0,0.6688,0.7654,0.1016,1.2048,0.007,4.3698,0.6244,0.1061,0.528,0,0.0021,1.9019,4.0976,1.7379,0,0.9934,5.1762,0.9294,1.9122,0,1.2474,0.9017,0.7103,0.3676,2.9611,0.8651,0.3312,0,5.282,1.1168,0.1716,0,1.0962,0.4721,4.1924,0.8323,0.8222,0.4939,3.8248,3.8288,0,3.3835,0,1.098,0,0.0429,5.8972,1.1464,2.7527,0,2.4824,1.1301,1.1533,0.5778,0.4013,0.9027,2.7031,0.3983,0.0496,3.5729,3.7813,0,1.4657,3.8753,2.7357,1.3263,0.2387,1.7637,0.2311,2.9867,0.3751,0.7712,0.9482,2.7812,0,2.8573,5.4266,1.8531,0,2.2991,4.7338,3.1788,3.4689,0.7324,0.8404,0.5567,0,0.5619,5.0698,1.8334,0,0.7305,3.0043,4.9055,2.8849,2.5415,0,0.7927,0,1.2961,2.2733,,,,,,,,,,,23
2019-01-02 10:00:00+10:00,,,,,1.842713594,1.971760869,1.374163628,1.511509657,0,0,0.1838,0.8553,4.601,2.0405,0.8511,0.9379,1.8319,0,2.5253,0.7944,3.6177,0.7299,2.854,3.128,3.2367,0.1502,3.587,0,0.6504,0.8858,3.7291,2.9573,0.2988,0.5878,0.7333,1.5162,3.6953,2.053,1.634,2.3018,0.3726,3.5557,0.5324,1.9893,2.4567,4.2638,3.7752,2.0444,0.6079,1.1353,0,0.6579,0,0,0.2694,0.1453,1.6806,0.5387,0,0,0,2.8411,4.5927,0,1.2021,4.5175,0.8677,2.3521,2.4639,2.879,2.4791,0.9339,0.4533,5.3367,2.8886,0.3957,0,0.3375,2.9784,0.3989,1.1222,5.3765,0.5412,1.5721,0,0.1131,1.3147,3.0928,1.2071,0.912,3.2188,0.1191,1.9466,1.3876,2.4581,2.166,0.7983,0.2445,0.4999,5.4481,3.875,2.7149,2.7106,1.4163,2.3977,0,2.3801,0.874,0.4369,0.8127,5.9782,0,3.6629,3.5698,1.5759,0.4558,0,1.1139,3.4304,2.1154,3.4899,2.0312,4.2294,2.8632,0.8134,4.2318,0,3.7596,0.1349,2.5915,2.0059,0.4699,0,4.7368,0,0,0,,,,,,,,,,,24
2019-01-02 11:00:00+10:00,,,,,19.5046,15.2014,22.698,3.2595,18.9056,29.6279,3.2663,21.8708,41.4319,21.3448,40.5597,25.7337,0.5441,21.1249,24.6479,26.7782,18.5786,45.3316,40.8736,12.6596,31.2071,18.3135,18.5703,44.9423,42.1961,13.5369,35.2255,33.7802,18.5204,4.9466,30.4828,34.7105,18.9112,13.9756,37.8827,43.5205,46.6582,20.773,4.2762,5.7049,43.5196,6.8846,13.7772,4.7922,37.5305,47.6525,5.5956,11.1025,2.3203,49.4217,44.0315,15.8882,40.6413,7.0739,49.8346,6.3061,18.7467,26.2729,9.2011,0.2459,33.8286,6.1822,19.1144,30.8048,15.4696,7.1781,2.9009,18.7463,36.604,1.4774,18.8695,0.3828,36.4103,41.1707,49.8663,5.0622,14.6952,26.7148,10.9873,49.3361,31.6211,20.8332,33.5763,0.5878,15.1167,9.2011,34.2347,49.8505,30.2212,1.0377,45.7006,38.0782,46.3921,48.3883,43.4497,47.1355,45.2119,10.7902,24.4481,3.5079,35.2215,27.7919,9.1751,27.0855,46.2468,4.3047,0.7628,4.5386,10.0649,35.3701,48.6982,20.6071,27.1608,34.3501,18.8281,14.4844,45.2441,13.2344,28.3943,41.4488,17.6953,27.1005,16.4054,46.9998,16.0414,36.3178,0.6527,20.0771,39.8882,20.3584,12.4043,32.334,21.5981,,,,,,,,,,,25
2019-01-02 12:00:00+10:00,,,,,45.5579,26.3646,22.9119,38.3305,39.8666,19.277,7.0463,13.0304,36.4729,49.704,35.3002,42.467,41.5167,39.5952,44.943,40.7753,38.9027,42.5512,25.7978,25.4538,4.7214,26.4334,29.6694,10.1846,0.6167,3.5396,42.8762,49.7843,24.589,15.6956,9.6969,36.4329,3.4105,47.6873,35.236,38.8036,17.6825,4.6428,47.0197,32.006,24.8723,32.1662,10.6885,10.1542,25.1382,7.3701,29.6665,39.747,27.5758,33.7432,48.1233,1.2817,36.0626,10.6054,12.0486,42.8719,4.8786,3.2762,3.5568,13.9465,47.4569,21.6297,24.7485,1.1913,38.5932,32.6471,44.6494,31.2778,41.2296,42.5673,10.6989,28.8047,36.9578,28.6226,18.4719,27.9923,42.979,35.7343,29.1869,20.0354,32.8891,8.9734,0.391,5.7624,27.2099,32.7953,11.2134,21.9506,10.3218,0.2711,28.2159,37.5116,27.5337,14.8748,39.3622,36.0042,28.6569,28.2578,11.2524,28.2995,17.8496,2.9118,48.4385,22.907,10.1225,26.2206,0.8045,30.1746,45.5552,47.7085,17.8103,8.1091,28.9772,28.0381,29.2704,38.5297,15.6127,45.2862,32.1409,31.9429,2.6855,48.802,26.5671,35.1299,13.2793,25.0338,34.3812,30.2995,18.499,27.0534,40.9028,30.9132,22.7839,,,,,,,,,,,26
2019-01-02 13:00:00+10:00,,,,,23.3313,41.0369,13.8936,34.0592,32.718,47.5805,40.3874,25.2196,47.732,23.6759,23.8726,12.5868,30.2971,47.1249,7.0181,2.2182,36.3066,48.286,47.8672,28.8786,24.8993,33.7177,2.2389,26.7103,2.9896,43.9795,47.1208,24.9456,17.3336,38.2158,7.4117,43.604,31.9626,33.5264,21.5905,32.4102,11.4484,34.7143,18.5969,47.0088,32.1042,11.7398,18.4453,26.1914,11.519,40.818,29.519,1.8906,21.8267,43.6779,23.711,7.1215,26.8093,43.5142,36.867,15.0651,40.2742,10.8896,31.5804,29.4977,19.5006,25.0402,2.7764,43.9718,22.0463,17.5128,1.7648,23.0831,0.1371,25.2046,48.6523,13.8014,3.7362,45.066,18.7352,13.2088,49.6769,31.3552,46.5218,10.1127,15.9549,25.9855,29.0661,48.6677,12.2666,27.8017,39.7913,34.8641,2.8766,2.2454,8.4466,31.4167,16.6276,1.7952,35.5226,15.5949,27.5272,36.1437,11.1459,22.2648,12.4921,30.0754,35.1378,21.5796,0.868,8.8551,25.8048,2.4412,15.2741,40.5304,28.6346,46.2098,39.7104,1.5141,2.9621,23.3705,12.8823,6.5176,29.4445,31.2794,47.4085,40.0091,38.1523,48.024,28.6157,3.5525,26.1064,4.5903,26.6449,7.5309,6.674,6.3233,5.8943,,,,,,,,,,,27
2019-01-02 14:00:00+10:00,,,,,9.4388,32.1432,39.1172,10.1203,6.5203,41.8024,3.4223,16.1603,18.2843,47.5488,37.9494,2.8266,15.3398,43.5133,43.6831,18.1849,38.2427,48.5545,40.6393,1.5844,21.3271,45.0382,6.4997,28.4554,13.03,49.3838,29.5733,3.9,0.4089,38.9471,4.1044,36.2762,17.8863,38.5997,30.9831,30.6406,40.7718,7.6163,12.4018,29.1288,30.2827,49.4329,18.1726,49.2667,36.2902,32.6798,1.8952,32.9611,31.7361,39.718,36.417,13.1269,37.0778,19.6618,48.1518,26.7123,29.0442,7.6714,13.1759,48.4775,18.6289,49.6527,35.7463,43.2362,3.0264,10.2907,18.3933,0.77,0.0304,8.3664,0.3828,46.8974,17.5839,12.7727,37.9121,23.3608,42.9549,6.27,35.9727,33.4939,17.1379,26.2096,0.33,41.3109,1.8537,35.2446,40.1868,49.3691,46.2937,27.0512,35.3605,20.877,13.2288,18.8302,4.5532,0.9182,8.2641,26.4202,45.8726,39.0739,26.4065,29.7165,29.2292,47.0508,47.2988,24.151,5.7889,17.3261,2.9107,5.0674,35.9595,26.8099,35.1489,34.1058,19.201,21.136,29.1055,6.25,3.839,15.7221,47.976,39.4781,26.7485,15.1186,49.0058,27.638,27.2649,37.8399,36.9216,3.4855,34.0567,42.8953,13.3874,,,,,,,,,,,28
2019-01-02 15:00:00+10:00,,,,,33.0744,42.2991,24.9206,16.484,29.3562,9.4755,26.749,2.9937,46.9093,5.1148,33.7924,21.5572,35.9564,44.1291,4.6948,40.7224,31.2989,9.4686,5.7199,48.2031,41.4109,5.8261,27.8676,33.1776,44.9122,26.1627,37.6981,0.6121,28.6774,20.2724,6.8479,40.5156,28.556,46.3871,24.9374,19.6031,24.4824,37.0241,4.3141,18.0483,4.6604,14.6939,29.7545,8.4263,9.2348,21.7237,31.9696,1.1407,13.2241,35.959,18.8806,6.8587,0.6816,2.1724,5.1331,1.8293,38.7058,13.5951,15.6304,1.6706,24.3048,28.8951,3.0828,32.2488,47.6982,19.6168,48.9122,36.4598,40.2353,18.5164,26.8899,38.61,19.1395,39.0607,9.4124,12.2955,30.3841,27.0467,11.4362,3.4172,5.8169,48.9072,6.4945,46.0168,47.0046,37.1666,40.0853,42.5221,46.5743,39.6518,36.2434,42.1103,22.9438,34.7597,8.554,37.2662,29.9469,28.4785,48.9813,37.7462,8.4858,37.1552,0.6664,30.3428,30.7868,17.1022,44.1152,24.1947,22.1095,46.1618,13.3572,29.5035,38.0854,6.6492,18.0611,25.0386,2.0598,17.547,7.1226,35.0892,38.4034,6.5095,4.1759,39.9734,44.3865,8.7317,47.8147,21.4102,5.7771,13.0936,9.1285,39.1404,47.8071,,,,,,,,,,,29
2019-01-02 16:00:00+10:00,,,,,18.2532,46.293,31.7029,48.3804,38.9429,30.2965,45.2268,38.5053,27.6548,30.6361,13.308,31.7768,37.7984,4.0792,44.0427,18.713,36.1622,9.7039,12.8804,44.6952,4.3381,47.2395,2.1916,35.5956,29.5702,13.4986,38.7012,2.1599,41.3031,13.0917,36.4242,4.522,27.2356,48.4819,9.8895,5.4738,14.9552,23.3732,14.9897,37.6538,34.5768,41.6565,42.8544,3.3321,2.9737,7.1817,40.0209,15.6755,25.4315,27.4112,10.9898,12.2009,0.5599,28.8571,29.4309,24.6092,8.3113,37.212,9.5266,40.9913,47.8269,21.7478,16.5967,42.1674,23.5215,28.7311,15.6287,4.7288,24.7393,41.3634,11.8499,20.5456,6.7571,37.1805,37.408,10.9634,28.6367,14.7174,49.6603,12.2091,1.0788,29.8251,20.1075,2.694,24.1729,6.8053,5.1352,8.315,20.0635,41.4921,24.3392,34.2462,20.4743,40.9851,33.8232,10.3955,46.3882,48.9326,3.6883,27.0822,13.7501,47.6755,30.9771,27.7838,28.6523,32.3705,48.6785,26.9079,45.1386,11.6138,10.9778,29.3007,23.4782,35.5062,25.1139,7.5552,41.7535,3.9159,44.369,20.1648,23.7897,39.6081,7.1292,17.2594,31.6228,19.5164,11.8726,10.3731,21.6427,7.5416,44.2844,33.2197,18.5844,,,,,,,,,,,30
2019-01-02 17:00:00+10:00,,,,,24.6397,39.9036,42.3898,26.4285,9.5874,37.7133,31.6044,21.9517,16.0469,9.6436,44.2928,23.0297,37.4989,0.1854,26.0471,20.3784,23.0401,37.3905,13.1152,6.4117,3.4144,24.1993,26.0204,41.031,33.5412,43.8261,34.8058,40.2547,13.1546,11.6911,48.2619,19.9386,47.1728,10.1942,36.9975,35.0565,15.1831,42.7564,38.2542,27.1049,5.3269,45.8688,25.8083,5.087,3.6804,38.6573,49.2856,32.9289,29.4334,1.1628,17.2024,29.3638,14.4203,3.0679,38.335,48.9653,48.9926,44.0419,26.889,35.5727,21.9838,22.7397,5.7373,28.3283,49.2468,33.2325,20.4523,43.9993,18.9819,47.154,39.571,7.4954,34.6142,18.55,20.7756,48.3702,19.0356,4.5193,41.8118,11.3749,18.0454,21.5828,14.2832,15.7215,4.576,29.1253,16.2856,10.7155,22.4586,41.7231,21.2,42.1958,9.2429,39.518,12.1852,17.993,32.8492,3.1885,28.8282,9.1865,11.5643,31.7551,16.3835,18.1983,31.1413,19.6105,30.2963,44.3854,7.6875,25.1541,32.8875,17.1057,4.8706,42.2842,31.6245,9.6506,31.2494,33.4149,40.8456,5.1357,15.2574,49.5452,42.5453,27.6846,42.345,16.4819,3.3824,46.5592,6.4829,30.5906,16.1677,44.2223,25.757,,,,,,,,,,,31
2019-01-02 18:00:00+10:00,,,,,20.2987,17.6476,30.6467,26.9844,31.3,10.5045,38.1311,27.1833,4.2135,0.7134,43.7227,0.7316,34.6515,13.5029,9.9431,8.4365,32.9917,20.3365,32.9536,19.2143,9.1923,46.3346,35.5773,33.8182,37.7536,21.8785,47.1085,22.8993,24.681,9.6133,18.8109,43.1503,1.3301,10.9663,31.6147,26.7496,10.0111,19.1385,39.5449,6.101,36.1955,40.9835,13.3697,49.2228,0.3642,3.2074,42.7027,5.3089,21.2587,27.3737,6.9669,9.84,47.6003,25.2933,8.0222,26.831,17.9357,48.396,39.713,32.1576,40.5369,20.2343,48.0223,8.3052,7.4242,28.8862,44.4588,9.7608,38.7164,12.2596,46.9408,45.3573,44.7111,32.6524,14.3685,4.6153,9.8871,12.8236,25.1713,10.9927,48.5974,29.932,43.3049,16.826,43.1597,47.6563,17.6587,4.3953,15.519,22.8045,38.0448,27.6979,7.0435,8.8684,3.7919,9.6234,47.5073,44.3913,9.6825,39.118,29.6556,17.2083,33.5742,13.8238,34.9402,13.1863,40.3113,3.5286,36.2288,44.2836,47.0542,49.6703,5.656,45.3532,22.184,19.7892,26.4934,5.3731,11.9089,11.3276,19.0762,10.3268,25.2665,19.629,26.2861,17.2093,42.2411,27.8753,2.6842,32.2181,43.1451,32.7278,47.7981,,,,,,,,,,,32
2019-01-02 19:00:00+10:00,,,,,27.2778,10.0059,45.6423,23.296,30.2714,16.0915,42.2753,24.3755,31.9641,19.9337,35.2848,8.1257,12.9787,3.8571,30.6664,36.8344,44.5303,34.6748,11.2374,33.9448,31.0605,18.2669,2.5394,3.5067,32.0795,2.1488,1.3027,29.6311,26.7076,22.7011,30.5071,45.0628,38.0644,46.7624,0.2854,38.2565,42.2596,33.7899,43.742,29.7465,38.2023,39.7887,45.6198,6.7183,16.6693,45.8209,36.0504,9.8231,36.6673,18.4407,28.5907,22.468,42.2305,2.0639,30.7551,48.6504,30.1987,38.9461,6.8006,49.1035,14.1416,15.9498,46.6719,36.0291,47.6286,49.0103,11.4164,36.3825,32.7341,28.3857,11.8496,47.4297,41.1087,3.0051,14.5286,43.0594,11.0268,37.271,20.7191,0.1267,37.0157,16.4752,28.7017,9.6255,31.2007,6.6502,28.3558,1.0966,45.5215,49.3503,49.5603,19.7283,43.5941,11.2574,44.3573,21.8308,42.2291,6.3371,10.8545,6.1738,44.8921,25.8021,32.7464,40.9461,32.4939,13.7382,0.1918,7.3083,28.6291,28.4593,21.6981,32.8562,6.5691,34.7283,4.5337,24.3366,42.6085,31.294,45.2338,49.3883,29.1559,30.8177,20.2449,46.9817,27.8527,33.8814,21.0718,45.5568,4.1148,28.8692,33.7232,26.3105,38.2224,,,,,,,,,,,33
2019-01-02 20:00:00+10:00,,,,,29.1554,6.174,14.7172,6.5247,37.9971,13.3493,35.3369,40.2896,2.6604,36.6885,29.4867,0.8587,22.6827,18.2476,44.1548,30.6845,36.3658,44.6843,32.6522,0.2816,47.4602,5.2251,3.0123,11.9446,31.2089,22.6116,15.3151,2.7845,32.7326,33.75,25.5433,32.4636,37.4327,43.1851,21.9247,30.9836,42.6256,15.9865,15.6527,37.4222,49.8774,38.1138,45.1056,20.966,40.9508,29.2852,49.2879,49.103,20.8651,20.0743,29.8309,33.5012,15.5337,22.6866,39.2816,18.8071,16.8783,35.3485,20.5846,35.1546,6.1246,3.6778,0.6976,26.0442,2.3645,21.0187,16.267,20.1401,5.7707,11.6027,13.1096,19.1051,22.5807,42.6247,11.034,26.3262,35.7339,30.7153,30.2936,36.1521,33.9543,15.2918,39.4961,27.7595,48.3493,16.7482,31.5275,13.3485,2.1189,27.0744,30.0421,19.0783,30.9666,31.8856,35.7245,17.6129,32.0154,24.8461,28.988,5.4473,27.7921,19.5034,34.9607,8.2033,26.491,31.9722,31.5502,33.3029,15.5709,18.8694,17.0118,19.62,42.2364,48.4131,21.6583,42.9135,41.6017,42.729,26.909,18.8241,2.4107,37.2741,31.6049,21.9636,38.3112,10.4575,25.0927,5.0828,37.5916,35.5476,4.9524,38.8785,1.4623,,,,,,,,,,,34
